Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
       4.04000	      -0.01045	                              
       4.06000	       0.09372	                              
       4.08000	      -0.05870	                              
       4.10000	      -0.11653	                              
       4.12000	      -0.13895	                              
       4.14000	      -0.21583	                              
       4.16000	      -0.24844	                              
       4.18000	      -0.08828	                              
       4.20000	      -0.00603	                              
       4.22000	       0.00464	                              
       4.24000	       0.05616	                              
       4.26000	       0.11442	                              
       4.28000	       0.03266	                              
       4.30000	      -0.03072	                              
       4.32000	      -0.07986	                              
       4.34000	      -0.11623	                              
       4.36000	      -0.08191	                              
       4.38000	       0.01459	                              
       4.40000	       0.05654	                              
       4.42000	      -0.03286	                              
       4.44000	      -0.07551	                              
       4.46000	      -0.04413	                              
       4.48000	      -0.04222	                              
       4.50000	      -0.11500	                              
       4.52000	      -0.06775	                              
       4.54000	       0.03402	                              
       4.56000	       0.13164	                              
       4.58000	       0.02529	                              
       4.60000	      -0.20908	                              
       4.62000	      -0.26003	                              
       4.64000	      -0.14957	                              
       4.66000	      -0.00917	                              
       4.68000	      -0.02652	                              
       4.70000	      -0.03579	                              
       4.72000	       0.00824	                              
       4.74000	       0.02135	                              
       4.76000	       0.07149	                              
       4.78000	      -0.09260	                              
       4.80000	      -0.23055	                              
       4.82000	      -0.21587	                              
       4.84000	      -0.13971	                              
       4.86000	      -0.01718	                              
       4.88000	      -0.05384	                              
       4.90000	      -0.05700	                              
       4.92000	       0.06829	                              
       4.94000	       0.22662	                              
       4.96000	       0.30350	                              
       4.98000	       0.27846	                              
       5.00000	       0.23714	                              
       5.02000	       0.24769	                              
       5.04000	       0.29306	                              
       5.06000	       0.26123	                              
       5.08000	       0.04424	                              
       5.10000	      -0.10447	                              
       5.12000	      -0.08890	                              
       5.14000	      -0.01766	                              
       5.16000	      -0.02637	                              
       5.18000	      -0.12272	                              
       5.20000	      -0.23276	                              
       5.22000	      -0.21587	                              
       5.24000	      -0.06805	                              
       5.26000	       0.08092	                              
       5.28000	       0.15673	                              
       5.30000	       0.12843	                              
       5.32000	       0.05657	                              
       5.34000	      -0.02053	                              
       5.36000	      -0.06542	                              
       5.38000	      -0.17198	                              
       5.40000	      -0.23974	                              
       5.42000	      -0.22640	                              
       5.44000	      -0.12287	                              
       5.46000	       0.12297	                              
       5.48000	       0.07290	                              
       5.50000	      -0.11113	                              
       5.52000	      -0.16266	                              
       5.54000	      -0.12987	                              
       5.56000	      -0.02943	                              
       5.58000	       0.00392	                              
       5.60000	       0.02709	                              
       5.62000	       0.07826	                              
       5.64000	       0.13746	                              
       5.66000	       0.21506	                              
       5.68000	       0.30863	                              
       5.70000	       0.23905	                              
       5.72000	       0.15805	                              
       5.74000	       0.18184	                              
       5.76000	       0.07774	                              
       5.78000	      -0.18155	                              
       5.80000	      -0.31417	                              
       5.82000	      -0.13996	                              
       5.84000	      -0.07976	                              
       5.86000	      -0.02207	                              
       5.88000	       0.09219	                              
       5.90000	       0.12349	                              
       5.92000	       0.09998	                              
       5.94000	      -0.04831	                              
       5.96000	      -0.15515	                              
       5.98000	      -0.11790	                              
       6.00000	       0.03715	                              
       6.02000	       0.08429	                              
       6.04000	       0.07328	                              
       6.06000	       0.11556	                              
       6.08000	       0.12155	                              
       6.10000	       0.16978	                              
       6.12000	       0.22902	                              
       6.14000	       0.25003	                              
       6.16000	       0.31158	                              
       6.18000	       0.37443	                              
       6.20000	       0.32832	                              
       6.22000	       0.17698	                              
       6.24000	       0.07377	                              
       6.26000	      -0.01341	                              
       6.28000	      -0.05714	                              
       6.30000	      -0.06330	                              
       6.32000	      -0.11556	                              
       6.34000	      -0.14445	                              
       6.36000	      -0.14551	                              
       6.38000	      -0.19698	                              
       6.40000	      -0.24727	                              
       6.42000	      -0.27629	                              
       6.44000	      -0.28702	                              
       6.46000	      -0.28049	                              
       6.48000	      -0.26252	                              
       6.50000	      -0.19696	                              
       6.52000	      -0.11808	                              
       6.54000	       0.02285	                              
       6.56000	       0.08164	                              
       6.58000	       0.09313	                              
       6.60000	       0.10842	                              
       6.62000	       0.12151	                              
       6.64000	       0.17988	                              
