Time Series matched accelerogram: RSN4863_CHUETSU_65036EW.AT2
 
Time Step: 0.01 s
 
     Time(sec)	        Acc(g)	                              
       0.00000	       0.00000	                              
       0.01000	      -0.00036	                              
       0.02000	      -0.00037	                              
       0.03000	      -0.00037	                              
       0.04000	      -0.00037	                              
       0.05000	      -0.00037	                              
       0.06000	      -0.00037	                              
       0.07000	      -0.00037	                              
       0.08000	      -0.00038	                              
       0.09000	      -0.00038	                              
       0.10000	      -0.00038	                              
       0.11000	      -0.00038	                              
       0.12000	      -0.00038	                              
       0.13000	      -0.00038	                              
       0.14000	      -0.00038	                              
       0.15000	      -0.00038	                              
       0.16000	      -0.00039	                              
       0.17000	      -0.00039	                              
       0.18000	      -0.00039	                              
       0.19000	      -0.00039	                              
       0.20000	      -0.00039	                              
       0.21000	      -0.00039	                              
       0.22000	      -0.00039	                              
       0.23000	      -0.00039	                              
       0.24000	      -0.00039	                              
       0.25000	      -0.00039	                              
       0.26000	      -0.00039	                              
       0.27000	      -0.00039	                              
       0.28000	      -0.00039	                              
       0.29000	      -0.00039	                              
       0.30000	      -0.00039	                              
       0.31000	      -0.00039	                              
       0.32000	      -0.00039	                              
       0.33000	      -0.00039	                              
       0.34000	      -0.00039	                              
       0.35000	      -0.00039	                              
       0.36000	      -0.00039	                              
       0.37000	      -0.00039	                              
       0.38000	      -0.00039	                              
       0.39000	      -0.00039	                              
       0.40000	      -0.00038	                              
       0.41000	      -0.00039	                              
       0.42000	      -0.00038	                              
       0.43000	      -0.00038	                              
       0.44000	      -0.00038	                              
       0.45000	      -0.00038	                              
       0.46000	      -0.00038	                              
       0.47000	      -0.00038	                              
       0.48000	      -0.00038	                              
       0.49000	      -0.00038	                              
       0.50000	      -0.00038	                              
       0.51000	      -0.00038	                              
       0.52000	      -0.00037	                              
       0.53000	      -0.00037	                              
       0.54000	      -0.00037	                              
       0.55000	      -0.00037	                              
       0.56000	      -0.00037	                              
       0.57000	      -0.00036	                              
       0.58000	      -0.00037	                              
       0.59000	      -0.00037	                              
       0.60000	      -0.00036	                              
       0.61000	      -0.00036	                              
       0.62000	      -0.00036	                              
       0.63000	      -0.00036	                              
       0.64000	      -0.00036	                              
       0.65000	      -0.00035	                              
       0.66000	      -0.00035	                              
       0.67000	      -0.00034	                              
       0.68000	      -0.00033	                              
       0.69000	      -0.00035	                              
       0.70000	      -0.00034	                              
       0.71000	      -0.00032	                              
       0.72000	      -0.00033	                              
       0.73000	      -0.00034	                              
       0.74000	      -0.00033	                              
       0.75000	      -0.00032	                              
       0.76000	      -0.00032	                              
       0.77000	      -0.00032	                              
       0.78000	      -0.00032	                              
       0.79000	      -0.00031	                              
       0.80000	      -0.00030	                              
       0.81000	      -0.00031	                              
       0.82000	      -0.00031	                              
       0.83000	      -0.00030	                              
       0.84000	      -0.00029	                              
       0.85000	      -0.00030	                              
       0.86000	      -0.00029	                              
       0.87000	      -0.00029	                              
       0.88000	      -0.00028	                              
       0.89000	      -0.00028	                              
       0.90000	      -0.00028	                              
       0.91000	      -0.00028	                              
       0.92000	      -0.00027	                              
       0.93000	      -0.00027	                              
       0.94000	      -0.00026	                              
       0.95000	      -0.00026	                              
       0.96000	      -0.00025	                              
       0.97000	      -0.00025	                              
       0.98000	      -0.00025	                              
       0.99000	      -0.00024	                              
       1.00000	      -0.00025	                              
       1.01000	      -0.00025	                              
       1.02000	      -0.00023	                              
       1.03000	      -0.00023	                              
       1.04000	      -0.00023	                              
       1.05000	      -0.00022	                              
       1.06000	      -0.00022	                              
       1.07000	      -0.00023	                              
       1.08000	      -0.00021	                              
       1.09000	      -0.00020	                              
       1.10000	      -0.00022	                              
       1.11000	      -0.00019	                              
       1.12000	      -0.00018	                              
       1.13000	      -0.00018	                              
       1.14000	      -0.00018	                              
       1.15000	      -0.00018	                              
       1.16000	      -0.00018	                              
       1.17000	      -0.00018	                              
       1.18000	      -0.00018	                              
       1.19000	      -0.00016	                              
       1.20000	      -0.00017	                              
       1.21000	      -0.00015	                              
       1.22000	      -0.00013	                              
       1.23000	      -0.00015	                              
       1.24000	      -0.00014	                              
       1.25000	      -0.00013	                              
       1.26000	      -0.00012	                              
       1.27000	      -0.00012	                              
       1.28000	      -0.00012	                              
       1.29000	      -0.00012	                              
       1.30000	      -0.00013	                              
       1.31000	      -0.00013	                              
       1.32000	      -0.00010	                              
       1.33000	      -0.00009	                              
       1.34000	      -0.00008	                              
       1.35000	      -0.00007	                              
       1.36000	      -0.00007	                              
       1.37000	      -0.00008	                              
       1.38000	      -0.00007	                              
       1.39000	      -0.00006	                              
       1.40000	      -0.00005	                              
       1.41000	      -0.00006	                              
       1.42000	      -0.00008	                              
       1.43000	      -0.00006	                              
       1.44000	      -0.00004	                              
       1.45000	      -0.00005	                              
       1.46000	      -0.00005	                              
       1.47000	      -0.00003	                              
       1.48000	      -0.00003	                              
       1.49000	      -0.00004	                              
       1.50000	      -0.00001	                              
       1.51000	       0.00001	                              
       1.52000	       0.00002	                              
       1.53000	       0.00002	                              
       1.54000	      -0.00000	                              
       1.55000	      -0.00001	                              
       1.56000	       0.00001	                              
       1.57000	       0.00002	                              
       1.58000	       0.00003	                              
       1.59000	       0.00003	                              
       1.60000	       0.00001	                              
       1.61000	       0.00004	                              
       1.62000	       0.00007	                              
       1.63000	       0.00003	                              
       1.64000	       0.00004	                              
       1.65000	       0.00008	                              
       1.66000	       0.00005	                              
       1.67000	       0.00004	                              
       1.68000	       0.00009	                              
       1.69000	       0.00010	                              
       1.70000	       0.00008	                              
       1.71000	       0.00007	                              
       1.72000	       0.00009	                              
       1.73000	       0.00009	                              
       1.74000	       0.00010	                              
       1.75000	       0.00015	                              
       1.76000	       0.00014	                              
       1.77000	       0.00012	                              
       1.78000	       0.00013	                              
       1.79000	       0.00016	                              
       1.80000	       0.00015	                              
       1.81000	       0.00012	                              
       1.82000	       0.00012	                              
       1.83000	       0.00014	                              
       1.84000	       0.00018	                              
       1.85000	       0.00016	                              
       1.86000	       0.00014	                              
       1.87000	       0.00019	                              
       1.88000	       0.00017	                              
       1.89000	       0.00014	                              
       1.90000	       0.00018	                              
       1.91000	       0.00019	                              
       1.92000	       0.00018	                              
       1.93000	       0.00017	                              
       1.94000	       0.00016	                              
       1.95000	       0.00020	                              
       1.96000	       0.00021	                              
       1.97000	       0.00020	                              
       1.98000	       0.00022	                              
       1.99000	       0.00019	                              
       2.00000	       0.00019	                              
       2.01000	       0.00021	                              
       2.02000	       0.00018	                              
       2.03000	       0.00021	                              
       2.04000	       0.00025	                              
       2.05000	       0.00025	                              
       2.06000	       0.00026	                              
       2.07000	       0.00024	                              
       2.08000	       0.00021	                              
       2.09000	       0.00020	                              
       2.10000	       0.00023	                              
       2.11000	       0.00026	                              
       2.12000	       0.00023	                              
       2.13000	       0.00027	                              
       2.14000	       0.00028	                              
       2.15000	       0.00024	                              
       2.16000	       0.00026	                              
       2.17000	       0.00031	                              
       2.18000	       0.00034	                              
       2.19000	       0.00032	                              
       2.20000	       0.00031	                              
       2.21000	       0.00032	                              
       2.22000	       0.00028	                              
       2.23000	       0.00031	                              
       2.24000	       0.00035	                              
       2.25000	       0.00031	                              
       2.26000	       0.00029	                              
       2.27000	       0.00028	                              
       2.28000	       0.00026	                              
       2.29000	       0.00031	                              
       2.30000	       0.00033	                              
       2.31000	       0.00030	                              
       2.32000	       0.00030	                              
       2.33000	       0.00031	                              
       2.34000	       0.00036	                              
       2.35000	       0.00037	                              
       2.36000	       0.00038	                              
       2.37000	       0.00036	                              
       2.38000	       0.00031	                              
       2.39000	       0.00036	                              
       2.40000	       0.00035	                              
       2.41000	       0.00034	                              
       2.42000	       0.00037	                              
       2.43000	       0.00033	                              
       2.44000	       0.00031	                              
       2.45000	       0.00028	                              
       2.46000	       0.00034	                              
       2.47000	       0.00041	                              
       2.48000	       0.00034	                              
       2.49000	       0.00032	                              
       2.50000	       0.00030	                              
       2.51000	       0.00034	                              
       2.52000	       0.00041	                              
       2.53000	       0.00039	                              
       2.54000	       0.00039	                              
       2.55000	       0.00038	                              
       2.56000	       0.00036	                              
       2.57000	       0.00034	                              
       2.58000	       0.00032	                              
       2.59000	       0.00039	                              
       2.60000	       0.00039	                              
       2.61000	       0.00031	                              
       2.62000	       0.00032	                              
       2.63000	       0.00036	                              
       2.64000	       0.00036	                              
       2.65000	       0.00042	                              
       2.66000	       0.00045	                              
       2.67000	       0.00038	                              
       2.68000	       0.00037	                              
       2.69000	       0.00035	                              
       2.70000	       0.00037	                              
       2.71000	       0.00041	                              
       2.72000	       0.00037	                              
       2.73000	       0.00036	                              
       2.74000	       0.00037	                              
       2.75000	       0.00038	                              
       2.76000	       0.00038	                              
       2.77000	       0.00038	                              
       2.78000	       0.00040	                              
       2.79000	       0.00038	                              
       2.80000	       0.00041	                              
       2.81000	       0.00041	                              
       2.82000	       0.00040	                              
       2.83000	       0.00039	                              
       2.84000	       0.00037	                              
       2.85000	       0.00039	                              
       2.86000	       0.00033	                              
       2.87000	       0.00035	                              
       2.88000	       0.00042	                              
       2.89000	       0.00037	                              
       2.90000	       0.00036	                              
       2.91000	       0.00034	                              
       2.92000	       0.00030	                              
       2.93000	       0.00032	                              
       2.94000	       0.00034	                              
       2.95000	       0.00033	                              
       2.96000	       0.00033	                              
       2.97000	       0.00033	                              
       2.98000	       0.00033	                              
       2.99000	       0.00034	                              
       3.00000	       0.00030	                              
       3.01000	       0.00030	                              
       3.02000	       0.00031	                              
       3.03000	       0.00030	                              
       3.04000	       0.00032	                              
       3.05000	       0.00032	                              
       3.06000	       0.00034	                              
       3.07000	       0.00036	                              
       3.08000	       0.00033	                              
       3.09000	       0.00030	                              
       3.10000	       0.00031	                              
       3.11000	       0.00034	                              
       3.12000	       0.00032	                              
       3.13000	       0.00032	                              
       3.14000	       0.00036	                              
       3.15000	       0.00028	                              
       3.16000	       0.00025	                              
       3.17000	       0.00029	                              
       3.18000	       0.00023	                              
       3.19000	       0.00029	                              
       3.20000	       0.00031	                              
       3.21000	       0.00026	                              
       3.22000	       0.00025	                              
       3.23000	       0.00024	                              
       3.24000	       0.00028	                              
       3.25000	       0.00025	                              
       3.26000	       0.00027	                              
       3.27000	       0.00026	                              
       3.28000	       0.00020	                              
       3.29000	       0.00024	                              
       3.30000	       0.00032	                              
       3.31000	       0.00032	                              
       3.32000	       0.00025	                              
       3.33000	       0.00027	                              
       3.34000	       0.00028	                              
       3.35000	       0.00025	                              
       3.36000	       0.00028	                              
       3.37000	       0.00026	                              
       3.38000	       0.00024	                              
       3.39000	       0.00020	                              
       3.40000	       0.00017	                              
       3.41000	       0.00020	                              
       3.42000	       0.00024	                              
       3.43000	       0.00025	                              
       3.44000	       0.00020	                              
       3.45000	       0.00021	                              
       3.46000	       0.00025	                              
       3.47000	       0.00024	                              
       3.48000	       0.00027	                              
       3.49000	       0.00025	                              
       3.50000	       0.00023	                              
       3.51000	       0.00027	                              
       3.52000	       0.00028	                              
       3.53000	       0.00023	                              
       3.54000	       0.00019	                              
       3.55000	       0.00019	                              
       3.56000	       0.00023	                              
       3.57000	       0.00028	                              
       3.58000	       0.00021	                              
       3.59000	       0.00017	                              
       3.60000	       0.00027	                              
       3.61000	       0.00024	                              
       3.62000	       0.00021	                              
       3.63000	       0.00020	                              
       3.64000	       0.00018	                              
       3.65000	       0.00020	                              
       3.66000	       0.00023	                              
       3.67000	       0.00022	                              
       3.68000	       0.00019	                              
       3.69000	       0.00020	                              
       3.70000	       0.00021	                              
       3.71000	       0.00019	                              
       3.72000	       0.00020	                              
       3.73000	       0.00022	                              
       3.74000	       0.00020	                              
       3.75000	       0.00014	                              
       3.76000	       0.00020	                              
       3.77000	       0.00021	                              
       3.78000	       0.00016	                              
       3.79000	       0.00016	                              
       3.80000	       0.00018	                              
       3.81000	       0.00021	                              
       3.82000	       0.00017	                              
       3.83000	       0.00013	                              
       3.84000	       0.00012	                              
       3.85000	       0.00012	                              
       3.86000	       0.00021	                              
       3.87000	       0.00022	                              
       3.88000	       0.00018	                              
       3.89000	       0.00017	                              
       3.90000	       0.00013	                              
       3.91000	       0.00018	                              
       3.92000	       0.00023	                              
       3.93000	       0.00020	                              
       3.94000	       0.00016	                              
       3.95000	       0.00011	                              
       3.96000	       0.00013	                              
       3.97000	       0.00015	                              
       3.98000	       0.00011	                              
       3.99000	       0.00011	                              
       4.00000	       0.00015	                              
       4.01000	       0.00015	                              
       4.02000	       0.00013	                              
       4.03000	       0.00013	                              
       4.04000	       0.00010	                              
       4.05000	       0.00011	                              
       4.06000	       0.00012	                              
       4.07000	       0.00015	                              
       4.08000	       0.00017	                              
       4.09000	       0.00016	                              
       4.10000	       0.00017	                              
       4.11000	       0.00010	                              
       4.12000	       0.00010	                              
       4.13000	       0.00014	                              
       4.14000	       0.00010	                              
       4.15000	       0.00015	                              
       4.16000	       0.00017	                              
       4.17000	       0.00011	                              
       4.18000	       0.00015	                              
       4.19000	       0.00014	                              
       4.20000	       0.00014	                              
       4.21000	       0.00016	                              
       4.22000	       0.00009	                              
       4.23000	       0.00010	                              
       4.24000	       0.00011	                              
       4.25000	       0.00009	                              
       4.26000	       0.00012	                              
       4.27000	       0.00007	                              
       4.28000	       0.00014	                              
       4.29000	       0.00017	                              
       4.30000	       0.00003	                              
       4.31000	       0.00009	                              
       4.32000	       0.00014	                              
       4.33000	       0.00010	                              
       4.34000	       0.00017	                              
       4.35000	       0.00015	                              
       4.36000	       0.00009	                              
       4.37000	       0.00008	                              
       4.38000	       0.00007	                              
       4.39000	       0.00008	                              
       4.40000	       0.00009	                              
       4.41000	       0.00007	                              
       4.42000	       0.00007	                              
       4.43000	       0.00005	                              
       4.44000	       0.00004	                              
       4.45000	       0.00006	                              
       4.46000	       0.00007	                              
       4.47000	       0.00008	                              
       4.48000	       0.00008	                              
       4.49000	       0.00010	                              
       4.50000	       0.00006	                              
       4.51000	       0.00002	                              
       4.52000	       0.00010	                              
       4.53000	       0.00010	                              
       4.54000	       0.00006	                              
       4.55000	       0.00003	                              
       4.56000	      -0.00000	                              
       4.57000	       0.00008	                              
       4.58000	       0.00010	                              
       4.59000	       0.00003	                              
       4.60000	       0.00001	                              
       4.61000	       0.00002	                              
       4.62000	       0.00003	                              
       4.63000	       0.00001	                              
       4.64000	       0.00004	                              
       4.65000	      -0.00001	                              
       4.66000	      -0.00006	                              
       4.67000	       0.00009	                              
       4.68000	       0.00010	                              
       4.69000	       0.00002	                              
       4.70000	       0.00003	                              
       4.71000	       0.00003	                              
       4.72000	       0.00002	                              
       4.73000	       0.00002	                              
       4.74000	       0.00003	                              
       4.75000	       0.00005	                              
       4.76000	       0.00005	                              
       4.77000	       0.00005	                              
       4.78000	       0.00007	                              
       4.79000	       0.00007	                              
       4.80000	       0.00005	                              
       4.81000	       0.00009	                              
       4.82000	       0.00006	                              
       4.83000	       0.00001	                              
       4.84000	      -0.00001	                              
       4.85000	      -0.00005	                              
       4.86000	       0.00000	                              
       4.87000	       0.00004	                              
       4.88000	       0.00001	                              
       4.89000	       0.00006	                              
       4.90000	       0.00008	                              
       4.91000	       0.00001	                              
       4.92000	       0.00005	                              
       4.93000	       0.00006	                              
       4.94000	       0.00003	                              
       4.95000	      -0.00001	                              
       4.96000	      -0.00005	                              
       4.97000	      -0.00002	                              
       4.98000	      -0.00004	                              
       4.99000	      -0.00002	                              
       5.00000	       0.00002	                              
       5.01000	      -0.00003	                              
       5.02000	       0.00003	                              
       5.03000	       0.00000	                              
       5.04000	      -0.00009	                              
       5.05000	       0.00002	                              
       5.06000	       0.00006	                              
       5.07000	       0.00001	                              
       5.08000	       0.00001	                              
       5.09000	      -0.00001	                              
       5.10000	      -0.00003	                              
       5.11000	       0.00004	                              
       5.12000	       0.00004	                              
       5.13000	      -0.00003	                              
       5.14000	      -0.00005	                              
       5.15000	      -0.00005	                              
       5.16000	       0.00000	                              
       5.17000	       0.00009	                              
       5.18000	       0.00004	                              
       5.19000	       0.00001	                              
       5.20000	       0.00003	                              
       5.21000	      -0.00010	                              
       5.22000	      -0.00011	                              
       5.23000	       0.00001	                              
       5.24000	       0.00002	                              
       5.25000	       0.00003	                              
       5.26000	      -0.00001	                              
       5.27000	      -0.00001	                              
       5.28000	       0.00003	                              
       5.29000	      -0.00000	                              
       5.30000	       0.00003	                              
       5.31000	      -0.00003	                              
       5.32000	      -0.00004	                              
       5.33000	       0.00005	                              
       5.34000	      -0.00000	                              
       5.35000	      -0.00005	                              
       5.36000	      -0.00007	                              
       5.37000	      -0.00004	                              
       5.38000	      -0.00003	                              
       5.39000	      -0.00003	                              
       5.40000	       0.00005	                              
       5.41000	      -0.00000	                              
       5.42000	       0.00000	                              
       5.43000	       0.00005	                              
       5.44000	      -0.00006	                              
       5.45000	      -0.00004	                              
       5.46000	       0.00000	                              
       5.47000	      -0.00005	                              
       5.48000	      -0.00003	                              
       5.49000	      -0.00006	                              
       5.50000	      -0.00007	                              
       5.51000	      -0.00003	                              
       5.52000	      -0.00004	                              
       5.53000	      -0.00000	                              
       5.54000	      -0.00004	                              
       5.55000	      -0.00007	                              
       5.56000	       0.00002	                              
       5.57000	      -0.00001	                              
       5.58000	      -0.00004	                              
       5.59000	      -0.00001	                              
       5.60000	      -0.00002	                              
       5.61000	      -0.00002	                              
       5.62000	      -0.00007	                              
       5.63000	      -0.00011	                              
       5.64000	      -0.00005	                              
       5.65000	      -0.00001	                              
       5.66000	      -0.00005	                              
       5.67000	      -0.00004	                              
       5.68000	      -0.00004	                              
       5.69000	      -0.00005	                              
       5.70000	      -0.00001	                              
       5.71000	      -0.00006	                              
       5.72000	      -0.00010	                              
       5.73000	      -0.00001	                              
       5.74000	       0.00004	                              
       5.75000	      -0.00002	                              
       5.76000	      -0.00009	                              
       5.77000	      -0.00007	                              
       5.78000	      -0.00006	                              
       5.79000	      -0.00007	                              
       5.80000	      -0.00003	                              
       5.81000	      -0.00002	                              
       5.82000	      -0.00001	                              
       5.83000	      -0.00000	                              
       5.84000	      -0.00003	                              
       5.85000	      -0.00003	                              
       5.86000	      -0.00005	                              
       5.87000	      -0.00006	                              
       5.88000	      -0.00006	                              
       5.89000	      -0.00010	                              
       5.90000	      -0.00003	                              
       5.91000	      -0.00002	                              
       5.92000	      -0.00006	                              
       5.93000	      -0.00005	                              
       5.94000	      -0.00007	                              
       5.95000	      -0.00009	                              
       5.96000	      -0.00006	                              
       5.97000	      -0.00004	                              
       5.98000	      -0.00007	                              
       5.99000	      -0.00011	                              
       6.00000	      -0.00010	                              
       6.01000	      -0.00007	                              
       6.02000	      -0.00008	                              
       6.03000	      -0.00009	                              
       6.04000	      -0.00008	                              
       6.05000	      -0.00010	                              
       6.06000	      -0.00005	                              
       6.07000	      -0.00002	                              
       6.08000	      -0.00009	                              
       6.09000	      -0.00008	                              
       6.10000	      -0.00008	                              
       6.11000	      -0.00010	                              
       6.12000	      -0.00004	                              
       6.13000	      -0.00004	                              
       6.14000	      -0.00005	                              
       6.15000	      -0.00005	                              
       6.16000	      -0.00009	                              
       6.17000	      -0.00005	                              
       6.18000	      -0.00005	                              
       6.19000	      -0.00006	                              
       6.20000	      -0.00007	                              
       6.21000	      -0.00011	                              
       6.22000	      -0.00007	                              
       6.23000	      -0.00010	                              
       6.24000	      -0.00015	                              
       6.25000	      -0.00004	                              
       6.26000	      -0.00003	                              
       6.27000	      -0.00011	                              
       6.28000	      -0.00006	                              
       6.29000	      -0.00006	                              
       6.30000	      -0.00014	                              
       6.31000	      -0.00014	                              
       6.32000	      -0.00010	                              
       6.33000	      -0.00010	                              
       6.34000	      -0.00009	                              
       6.35000	      -0.00009	                              
       6.36000	      -0.00013	                              
       6.37000	      -0.00007	                              
       6.38000	      -0.00003	                              
       6.39000	      -0.00011	                              
       6.40000	      -0.00008	                              
       6.41000	      -0.00006	                              
       6.42000	      -0.00008	                              
       6.43000	      -0.00008	                              
       6.44000	      -0.00011	                              
       6.45000	      -0.00010	                              
       6.46000	      -0.00008	                              
       6.47000	      -0.00005	                              
       6.48000	      -0.00007	                              
       6.49000	      -0.00011	                              
       6.50000	      -0.00004	                              
       6.51000	      -0.00007	                              
       6.52000	      -0.00011	                              
       6.53000	      -0.00009	                              
       6.54000	      -0.00010	                              
       6.55000	      -0.00010	                              
       6.56000	      -0.00011	                              
       6.57000	      -0.00008	                              
       6.58000	      -0.00006	                              
       6.59000	      -0.00007	                              
       6.60000	      -0.00010	                              
       6.61000	      -0.00012	                              
       6.62000	      -0.00010	                              
       6.63000	      -0.00007	                              
       6.64000	      -0.00007	                              
       6.65000	      -0.00010	                              
       6.66000	      -0.00007	                              
       6.67000	      -0.00003	                              
       6.68000	      -0.00009	                              
       6.69000	      -0.00010	                              
       6.70000	      -0.00007	                              
       6.71000	      -0.00012	                              
       6.72000	      -0.00010	                              
       6.73000	      -0.00007	                              
       6.74000	      -0.00012	                              
       6.75000	      -0.00006	                              
       6.76000	      -0.00007	                              
       6.77000	      -0.00009	                              
       6.78000	      -0.00004	                              
       6.79000	      -0.00011	                              
       6.80000	      -0.00010	                              
       6.81000	      -0.00006	                              
       6.82000	      -0.00012	                              
       6.83000	      -0.00009	                              
       6.84000	      -0.00009	                              
       6.85000	      -0.00011	                              
       6.86000	      -0.00005	                              
       6.87000	      -0.00006	                              
       6.88000	      -0.00010	                              
       6.89000	      -0.00009	                              
       6.90000	      -0.00012	                              
       6.91000	      -0.00010	                              
       6.92000	      -0.00006	                              
       6.93000	      -0.00009	                              
       6.94000	      -0.00008	                              
       6.95000	      -0.00004	                              
       6.96000	      -0.00006	                              
       6.97000	      -0.00014	                              
       6.98000	      -0.00014	                              
       6.99000	      -0.00009	                              
       7.00000	      -0.00011	                              
       7.01000	      -0.00010	                              
       7.02000	      -0.00009	                              
       7.03000	      -0.00005	                              
       7.04000	      -0.00001	                              
       7.05000	      -0.00005	                              
       7.06000	      -0.00004	                              
       7.07000	      -0.00008	                              
       7.08000	      -0.00011	                              
       7.09000	      -0.00012	                              
       7.10000	      -0.00017	                              
       7.11000	      -0.00011	                              
       7.12000	      -0.00010	                              
       7.13000	      -0.00013	                              
       7.14000	      -0.00008	                              
       7.15000	      -0.00008	                              
       7.16000	      -0.00005	                              
       7.17000	      -0.00007	                              
       7.18000	      -0.00015	                              
       7.19000	      -0.00006	                              
       7.20000	      -0.00007	                              
       7.21000	      -0.00012	                              
       7.22000	      -0.00006	                              
       7.23000	      -0.00008	                              
       7.24000	      -0.00011	                              
       7.25000	      -0.00011	                              
       7.26000	      -0.00012	                              
       7.27000	      -0.00010	                              
       7.28000	      -0.00010	                              
       7.29000	      -0.00008	                              
       7.30000	      -0.00009	                              
       7.31000	      -0.00008	                              
       7.32000	      -0.00001	                              
       7.33000	      -0.00008	                              
       7.34000	      -0.00010	                              
       7.35000	      -0.00004	                              
       7.36000	      -0.00009	                              
