Time Series matched accelerogram: RSN3282_CHICHI.06_CHY047W.AT2
 
Time Step: 0.004 s
 
     Time(sec)	        Acc(g)	                              
       0.00000	       0.00000	                              
       0.00400	       0.00001	                              
       0.00800	       0.00001	                              
       0.01200	       0.00001	                              
       0.01600	       0.00001	                              
       0.02000	       0.00001	                              
       0.02400	       0.00001	                              
       0.02800	       0.00001	                              
       0.03200	       0.00001	                              
       0.03600	       0.00001	                              
       0.04000	       0.00001	                              
       0.04400	       0.00001	                              
       0.04800	       0.00001	                              
       0.05200	       0.00001	                              
       0.05600	       0.00001	                              
       0.06000	       0.00001	                              
       0.06400	       0.00001	                              
       0.06800	       0.00001	                              
       0.07200	       0.00001	                              
       0.07600	       0.00001	                              
       0.08000	       0.00001	                              
       0.08400	       0.00001	                              
       0.08800	       0.00001	                              
       0.09200	       0.00001	                              
       0.09600	       0.00001	                              
       0.10000	       0.00001	                              
       0.10400	       0.00001	                              
       0.10800	       0.00001	                              
       0.11200	       0.00001	                              
       0.11600	       0.00001	                              
       0.12000	       0.00001	                              
       0.12400	       0.00001	                              
       0.12800	       0.00001	                              
       0.13200	       0.00001	                              
       0.13600	       0.00001	                              
       0.14000	       0.00001	                              
       0.14400	       0.00001	                              
       0.14800	       0.00001	                              
       0.15200	       0.00001	                              
       0.15600	       0.00001	                              
       0.16000	       0.00001	                              
       0.16400	       0.00001	                              
       0.16800	       0.00001	                              
       0.17200	       0.00001	                              
       0.17600	       0.00001	                              
       0.18000	       0.00001	                              
       0.18400	       0.00001	                              
       0.18800	       0.00001	                              
       0.19200	       0.00001	                              
       0.19600	       0.00001	                              
       0.20000	       0.00001	                              
       0.20400	       0.00002	                              
       0.20800	       0.00001	                              
       0.21200	       0.00001	                              
       0.21600	       0.00002	                              
       0.22000	       0.00001	                              
       0.22400	      -0.00000	                              
       0.22800	      -0.00002	                              
       0.23200	      -0.00000	                              
       0.23600	       0.00001	                              
       0.24000	       0.00001	                              
       0.24400	       0.00002	                              
       0.24800	       0.00001	                              
       0.25200	       0.00002	                              
       0.25600	       0.00001	                              
       0.26000	       0.00000	                              
       0.26400	       0.00000	                              
       0.26800	       0.00000	                              
       0.27200	       0.00000	                              
       0.27600	       0.00000	                              
       0.28000	       0.00000	                              
       0.28400	       0.00000	                              
       0.28800	       0.00001	                              
       0.29200	       0.00002	                              
       0.29600	       0.00001	                              
       0.30000	      -0.00000	                              
       0.30400	       0.00000	                              
       0.30800	      -0.00000	                              
       0.31200	       0.00000	                              
       0.31600	       0.00004	                              
       0.32000	       0.00005	                              
       0.32400	       0.00001	                              
       0.32800	       0.00002	                              
       0.33200	       0.00003	                              
       0.33600	       0.00000	                              
       0.34000	      -0.00001	                              
       0.34400	       0.00001	                              
       0.34800	       0.00002	                              
       0.35200	       0.00000	                              
       0.35600	       0.00000	                              
       0.36000	       0.00003	                              
       0.36400	       0.00004	                              
       0.36800	       0.00003	                              
       0.37200	       0.00000	                              
       0.37600	      -0.00001	                              
       0.38000	      -0.00000	                              
       0.38400	      -0.00000	                              
       0.38800	      -0.00000	                              
       0.39200	      -0.00001	                              
       0.39600	      -0.00000	                              
       0.40000	       0.00000	                              
       0.40400	      -0.00003	                              
       0.40800	      -0.00007	                              
       0.41200	       0.00001	                              
       0.41600	       0.00006	                              
       0.42000	       0.00004	                              
       0.42400	      -0.00001	                              
       0.42800	      -0.00005	                              
       0.43200	      -0.00002	                              
       0.43600	      -0.00000	                              
       0.44000	      -0.00001	                              
       0.44400	      -0.00001	                              
       0.44800	      -0.00001	                              
       0.45200	      -0.00001	                              
       0.45600	      -0.00001	                              
       0.46000	      -0.00001	                              
       0.46400	      -0.00001	                              
       0.46800	      -0.00001	                              
       0.47200	       0.00000	                              
       0.47600	       0.00003	                              
       0.48000	       0.00001	                              
       0.48400	       0.00004	                              
       0.48800	       0.00006	                              
       0.49200	       0.00006	                              
       0.49600	       0.00004	                              
